Timestamp,Clamped_X,Clamped_Y,Raw_X,Raw_Y,Vx,Vy,Vz
16:38:07.885,-50.00,50.00,-137.15,154.24,-0.27,-32.05,-276.41
16:38:08.627,-50.00,50.00,-135.59,102.09,-0.88,-165.05,-418.86
16:38:09.390,-50.00,50.00,-151.07,135.75,-7.18,101.95,-306.04
16:38:10.125,-50.00,-50.00,-112.87,-222.31,12.04,-674.93,-463.59
16:38:10.574,-50.00,50.00,-111.23,477.33,5.64,360.80,-106.15
16:38:14.156,-50.00,50.00,-147.31,134.97,-5.33,-34.44,-300.80
16:38:15.073,-50.00,50.00,-136.94,90.99,-4.20,-225.26,-514.50
16:38:15.808,-50.00,50.00,-155.12,113.43,-13.30,-3.13,-285.05
16:38:16.908,-50.00,50.00,-138.38,118.04,-13.16,-81.71,-378.23
16:38:17.352,-50.00,-50.00,-126.15,-286.10,14.93,-688.24,-169.67
16:38:19.383,-50.00,50.00,-148.03,87.69,2.69,302.67,-645.38
16:38:22.134,-50.00,50.00,-143.95,100.28,-0.23,-86.89,-362.47
16:38:25.301,-50.00,50.00,-163.95,254.35,0.47,395.25,-307.69
16:38:33.059,-50.00,50.00,-127.34,109.19,-8.82,-174.01,-214.53
16:38:35.520,-17.68,2.68,-17.68,2.68,15.43,-55.27,-237.82
16:38:42.416,-50.00,50.00,-66.11,120.65,-7.18,4.41,-239.36
16:38:43.577,-50.00,50.00,-78.60,153.99,-3.67,-102.86,-475.25
16:38:47.429,-40.16,50.00,-40.16,153.63,13.44,11.46,-247.45
16:38:48.919,-50.00,50.00,-68.47,185.27,-0.33,144.53,-288.30
16:38:52.720,37.89,-50.00,37.89,-152.08,19.57,-339.74,-139.93
16:38:53.177,14.53,-50.00,14.53,-53.38,-8.62,-153.91,-437.33
16:38:56.743,29.33,-26.18,29.33,-26.18,15.10,-35.53,-227.47
16:39:01.508,-50.00,50.00,-145.49,139.74,-10.26,-11.04,-224.48
16:39:03.311,-50.00,50.00,-134.12,109.50,1.78,-121.48,-388.47
16:39:05.995,-50.00,50.00,-133.26,111.92,0.87,-124.77,-357.03
16:39:08.458,-13.34,1.80,-13.34,1.80,0.17,-7.90,-219.40
16:39:09.344,-24.12,-0.22,-24.12,-0.22,14.83,-65.44,-228.09
16:39:10.133,-8.21,6.59,-8.21,6.59,9.00,1.34,-223.93
16:39:12.084,-25.66,17.26,-25.66,17.26,0.98,-17.57,-229.64
16:39:15.253,-20.30,6.07,-20.30,6.07,-9.92,-1.16,-219.88
16:39:15.783,-20.63,-0.63,-20.63,-0.63,9.97,-47.93,-236.07
16:39:16.236,-9.62,5.09,-9.62,5.09,14.42,-2.97,-215.19
16:39:16.520,-22.08,4.97,-22.08,4.97,1.41,-33.56,-218.32
16:39:23.113,-19.29,5.35,-19.29,5.35,-5.17,-3.59,-221.35
16:39:27.222,-22.20,1.42,-22.20,1.42,5.65,-41.36,-244.93
16:39:42.253,-50.00,50.00,-151.79,99.71,-13.21,-83.65,-361.32
16:39:47.719,50.00,-50.00,93.88,-67.88,15.41,-28.86,-198.46
16:39:48.165,50.00,-50.00,80.51,-76.75,-3.43,-67.76,-200.15
16:39:50.019,50.00,-50.00,79.61,-131.85,1.07,-103.40,-217.69
16:39:50.617,50.00,-50.00,94.85,-144.57,13.74,-17.82,-197.52
16:39:52.636,50.00,-50.00,60.23,-166.20,2.56,23.55,-198.87
16:39:58.935,-50.00,50.00,-141.00,157.04,6.63,656.31,-401.57
16:40:01.520,-50.00,50.00,-134.41,109.17,8.29,-16.30,-258.08
16:40:11.629,-50.00,50.00,-132.46,148.19,-3.63,224.65,-282.43
16:40:12.058,-50.00,50.00,-148.89,134.94,-18.12,44.62,-257.10
16:40:12.704,-50.00,50.00,-159.48,137.56,0.71,131.08,-301.71
16:40:15.403,-50.00,-8.73,-153.71,-8.73,-12.35,-1.33,-256.60
16:40:17.603,-50.00,50.00,-96.69,82.73,-10.41,21.29,-239.66
16:40:18.312,-50.00,50.00,-108.92,101.66,-13.81,13.28,-239.32
16:40:19.454,-50.00,50.00,-132.90,120.57,-18.43,11.73,-236.54
16:40:21.486,-50.00,50.00,-158.32,121.13,-11.82,-1.68,-265.67
16:40:25.993,-50.00,50.00,-132.45,82.51,-10.16,-188.41,-566.71
16:40:29.042,-50.00,50.00,-136.92,366.72,11.88,262.57,-38.51
16:40:29.341,-50.00,50.00,-133.66,97.47,12.12,-202.15,-350.72
16:40:31.424,-50.00,-50.00,-153.21,-77.41,-17.92,-250.92,-266.98
16:40:32.961,-50.00,-50.00,-71.88,-144.88,18.73,-79.00,-222.82
16:40:34.154,-25.40,-50.00,-25.40,-155.48,6.84,-23.75,-225.11
16:40:36.428,-50.00,-50.00,-63.74,-221.42,-16.42,-28.43,-237.78
16:40:44.759,-50.00,50.00,-137.59,102.53,4.61,-110.64,-362.37
16:40:45.870,-50.00,-50.00,-168.29,-138.31,-0.50,-131.03,-265.26
16:40:48.209,-43.45,-50.00,-43.45,-241.95,11.49,-64.94,-226.88
16:40:50.951,-50.00,-12.14,-166.08,-12.14,19.99,149.91,-313.01
16:40:52.424,-50.00,50.00,-172.16,77.82,-19.72,29.43,-262.73
16:40:54.710,-50.00,50.00,-130.69,95.41,2.95,-98.36,-258.18
16:40:57.188,-50.00,50.00,-140.91,167.00,6.79,3.49,-230.53
16:40:58.295,-50.00,50.00,-138.93,103.77,-5.31,-89.16,-355.17
16:40:59.630,-50.00,50.00,-121.34,127.29,-11.01,70.17,-248.68
16:41:01.732,-50.00,50.00,-151.55,114.78,-14.06,-3.78,-262.92
16:41:16.479,-50.00,50.00,-154.86,181.05,17.51,377.17,-456.24
16:41:18.330,-50.00,-29.85,-121.37,-29.85,19.47,23.88,-262.11
16:41:27.309,-12.28,26.76,-12.28,26.76,15.71,-15.04,-294.85
16:41:32.727,-50.00,50.00,-152.30,116.76,-0.69,1.75,-242.60
16:41:34.976,-50.00,50.00,-128.11,131.73,8.32,-30.44,-259.78
16:41:35.782,-50.00,50.00,-136.24,94.98,-16.21,-134.16,-425.01
16:41:36.999,-50.00,50.00,-137.34,109.05,-4.11,-66.98,-363.64
16:41:38.343,-50.00,50.00,-138.25,119.73,-4.24,-60.61,-321.81
16:41:40.966,45.26,50.00,45.26,75.60,8.64,-103.40,-309.98
16:41:46.440,-50.00,-50.00,-148.03,-222.92,-7.22,-201.08,-265.98
16:41:47.031,-50.00,-50.00,-146.56,-88.27,1.98,178.87,-240.94
16:41:47.782,-50.00,-50.00,-162.95,-340.10,-12.42,-107.83,-259.94
16:41:48.818,-50.00,50.00,-128.62,301.29,17.50,267.70,-116.15
16:41:51.149,-50.00,50.00,-145.60,129.51,6.69,-41.69,-291.35
16:41:51.855,-50.00,50.00,-144.30,97.70,-13.58,-98.08,-411.91
16:42:01.044,-50.00,50.00,-137.67,114.76,4.86,-80.30,-320.69
16:42:02.962,-50.00,-50.00,-90.07,-155.09,11.42,-53.85,-246.96
16:42:03.493,-50.00,-50.00,-76.89,-173.16,14.45,-41.79,-256.77
16:42:05.131,-50.00,-50.00,-133.00,-313.85,-15.74,-228.44,-249.48
16:42:06.415,-50.00,-50.00,-145.90,-293.29,-16.71,-160.16,-286.14
16:42:10.071,4.78,-50.00,4.78,-78.81,13.52,-22.76,-218.34
16:42:14.892,-50.00,-50.00,-57.96,-172.09,-16.65,-6.50,-234.36
16:42:15.892,-50.00,-50.00,-71.48,-171.98,-5.76,8.62,-211.77
16:42:17.046,-50.00,-50.00,-87.82,-175.77,-13.21,2.52,-246.37
16:42:22.362,-50.00,50.00,-148.05,114.33,-10.04,-18.03,-243.76
16:42:25.440,-50.00,50.00,-150.34,147.67,7.15,171.99,-355.73
16:42:27.123,-50.00,50.00,-151.11,131.54,-14.16,77.69,-254.37
16:42:28.649,-50.00,50.00,-89.37,162.57,13.49,40.03,-238.83
16:42:30.488,-50.00,50.00,-116.04,227.45,-1.05,65.82,-263.95
16:42:31.184,-50.00,50.00,-129.52,306.57,9.28,292.18,-314.98
16:42:34.220,-50.00,50.00,-143.79,79.86,1.49,-121.52,-326.82
16:44:20.206,-50.00,50.00,-137.44,115.79,1.20,13.34,-757.46
16:44:22.109,-50.00,50.00,-137.05,65.15,-10.88,-419.37,-586.42
16:44:22.576,-50.00,50.00,-147.38,88.33,-16.14,-67.12,-368.55
16:44:32.439,-50.00,50.00,-150.89,122.18,-10.77,20.53,-244.80
16:44:45.781,-50.00,-50.00,-143.47,-157.18,-2.14,153.03,-413.95
16:44:46.335,-50.00,50.00,-150.08,213.28,-2.87,526.91,-401.99
16:44:58.808,-50.00,50.00,-149.95,116.25,1.63,0.93,-256.91
16:44:59.373,-50.00,50.00,-135.48,104.88,6.50,-75.97,-357.56
16:45:00.448,-50.00,50.00,-133.83,114.45,2.53,-83.06,-330.49
16:45:01.715,-50.00,50.00,-132.10,131.54,7.04,-29.73,-248.09
16:45:05.671,50.00,-35.49,67.28,-35.49,16.21,-28.84,-200.13
16:45:06.702,50.00,-50.00,72.87,-78.56,-3.47,-131.21,-207.50
16:45:08.792,50.00,-50.00,71.78,-115.89,14.22,-35.05,-222.80
16:45:10.194,50.00,-50.00,96.63,-137.63,9.62,-18.10,-205.71
16:45:10.969,50.00,-50.00,79.97,-159.34,1.09,-29.29,-229.37
16:45:12.713,-50.00,-50.00,-132.39,-269.53,8.72,-46.72,-265.84
16:45:13.465,-50.00,-50.00,-127.24,-318.24,-5.23,-81.49,-258.46
16:45:15.084,50.00,-50.00,79.50,-154.90,-7.86,-1.27,-205.81
16:45:15.788,50.00,-50.00,67.51,-154.09,-7.93,0.08,-210.64
16:45:19.640,-50.00,50.00,-150.04,100.91,-12.22,-70.11,-350.84
16:45:20.324,-50.00,50.00,-141.62,120.90,1.62,-51.37,-290.47
16:45:21.237,-50.00,50.00,-136.56,111.43,0.87,-94.14,-361.60
16:45:22.010,-50.00,50.00,-137.93,114.36,-3.59,-68.57,-338.94
16:45:24.012,-50.00,50.00,-141.36,100.45,-12.87,-123.11,-430.59
16:45:24.597,-50.00,50.00,-149.31,111.79,-8.15,-5.70,-286.74
16:45:27.615,-50.00,50.00,-114.84,66.43,-13.63,21.34,-270.91
16:45:28.431,-50.00,50.00,-129.48,59.92,-1.01,-8.44,-250.47
16:45:30.435,-50.00,50.00,-100.84,361.46,15.04,171.67,-49.53
16:45:31.296,-50.00,50.00,-115.49,162.25,-7.09,-30.74,-383.10
16:45:37.505,-50.00,50.00,-157.15,115.50,-1.10,-2.88,-270.82
16:45:39.615,-50.00,50.00,-141.47,94.68,-14.48,-70.13,-372.43
16:45:47.909,-50.00,50.00,-142.01,105.85,4.21,-36.43,-331.00
16:45:48.926,-50.00,50.00,-110.55,184.15,17.34,7.18,-253.39
16:45:49.705,-50.00,50.00,-129.28,108.86,-13.67,-191.22,-482.09
16:45:50.529,-50.00,50.00,-116.47,316.22,18.34,179.63,-12.69
16:45:50.944,-50.00,50.00,-129.47,112.22,0.34,-123.53,-407.01
16:45:53.755,-50.00,50.00,-156.96,174.49,-8.47,509.36,-442.97
16:45:59.107,-50.00,50.00,-130.58,162.96,7.96,225.67,-325.00
16:46:01.651,-39.85,-40.28,-39.85,-40.28,15.24,-256.11,-219.88
16:46:04.489,41.26,50.00,41.26,102.64,13.97,-31.12,-215.47
16:46:07.233,50.00,43.52,57.83,43.52,4.79,-20.30,-209.96
